id,date,document,metadata.cycle_number,metadata.data_type,metadata.date,metadata.float_wmo_id,metadata.latitude,metadata.longitude,metadata.profile_id,metadata.source,metadata.type
profile:144239,2024-07-19 13:23:00,"ARGO profile 18 of float 25617 on 2024-07-19 13:23:00 at (6.522, 70.245). Temperature range 3.10–29.65 °C. Salinity range 34.81–36.18 PSU. Max pressure 1961.2 dbar.",18,oceanographic,2024-07-19 13:23:00,25617,6.52159,70.24543833333334,144239,postgresql,profile_summary
profile:144238,2024-07-19 13:30:00,"ARGO profile 27 of float 25617 on 2024-07-19 13:30:00 at (0.330, 75.750). Temperature range 2.76–30.51 °C. Salinity range 34.23–35.19 PSU. Max pressure 1964.6 dbar.",27,oceanographic,2024-07-19 13:30:00,25617,0.33019833333333337,75.75001333333333,144238,postgresql,profile_summary
profile:144237,2024-07-19 13:37:30,"ARGO profile 52 of float 25617 on 2024-07-19 13:37:30 at (-52.801, 96.547). Temperature range 1.64–3.26 °C. Salinity range 33.86–34.74 PSU. Max pressure 1982.7 dbar.",52,oceanographic,2024-07-19 13:37:30,25617,-52.80076,96.547245,144237,postgresql,profile_summary
profile:144236,2024-07-19 13:49:39,"ARGO profile 45 of float 25617 on 2024-07-19 13:49:39 at (6.933, 86.500). Temperature range 2.86–29.17 °C. Salinity range 33.64–35.27 PSU. Max pressure 2030.6 dbar.",45,oceanographic,2024-07-19 13:49:39,25617,6.933333333333334,86.5,144236,postgresql,profile_summary
profile:144235,2024-07-19 13:53:56,"ARGO profile 18 of float 25617 on 2024-07-19 13:53:56 at (9.600, 69.517). Temperature range 3.00–29.15 °C. Salinity range 34.81–36.34 PSU. Max pressure 1988.6 dbar.",18,oceanographic,2024-07-19 13:53:56,25617,9.6,69.51666666666667,144235,postgresql,profile_summary
profile:144234,2024-07-19 14:09:07,"ARGO profile 31 of float 25617 on 2024-07-19 14:09:07 at (11.817, 83.317). Temperature range 2.86–29.35 °C. Salinity range 32.96–35.04 PSU. Max pressure 1989.2 dbar.",31,oceanographic,2024-07-19 14:09:07,25617,11.816666666666666,83.31666666666666,144234,postgresql,profile_summary
profile:144233,2024-07-19 15:45:20,"ARGO profile 71 of float 25617 on 2024-07-19 15:45:20 at (-23.359, 40.432). Temperature range 2.78–26.23 °C. Salinity range 34.65–35.41 PSU. Max pressure 2023.6 dbar.",71,oceanographic,2024-07-19 15:45:20,25617,-23.35889,40.43174166666667,144233,postgresql,profile_summary
profile:144232,2024-07-19 15:57:23,"ARGO profile 209 of float 25617 on 2024-07-19 15:57:23 at (-34.231, 85.108). Temperature range 2.54–14.99 °C. Salinity range 34.39–35.34 PSU. Max pressure 1964.2 dbar.",209,oceanographic,2024-07-19 15:57:23,25617,-34.2315,85.1081,144232,postgresql,profile_summary
profile:144231,2024-07-19 16:17:20,"ARGO profile 44 of float 25617 on 2024-07-19 16:17:20 at (-67.841, 70.970). Temperature range -1.90–-1.89 °C. Salinity range 34.56–34.57 PSU. Max pressure 439.0 dbar.",44,oceanographic,2024-07-19 16:17:20,25617,-67.84142760550523,70.97013076967139,144231,postgresql,profile_summary
profile:144230,2024-07-19 16:23:20,"ARGO profile 45 of float 25617 on 2024-07-19 16:23:20 at (-67.891, 72.577). Temperature range -1.92–-1.86 °C. Salinity range 34.44–34.56 PSU. Max pressure 645.6 dbar.",45,oceanographic,2024-07-19 16:23:20,25617,-67.89120341133443,72.57726607830791,144230,postgresql,profile_summary
profile:144229,2024-07-19 17:06:04,"ARGO profile 215 of float 25617 on 2024-07-19 17:06:04 at (-14.788, 95.708). Temperature range 3.78–27.17 °C. Salinity range 34.13–35.53 PSU. Max pressure 1397.1 dbar.",215,oceanographic,2024-07-19 17:06:04,25617,-14.7878,95.7083,144229,postgresql,profile_summary
profile:144228,2024-07-19 17:26:47,"ARGO profile 122 of float 25617 on 2024-07-19 17:26:47 at (-25.325, 79.912). Temperature range 2.59–21.41 °C. Salinity range 34.42–35.78 PSU. Max pressure 1997.1 dbar.",122,oceanographic,2024-07-19 17:26:47,25617,-25.325,79.9116,144228,postgresql,profile_summary
profile:144227,2024-07-19 17:28:20,"ARGO profile 54 of float 25617 on 2024-07-19 17:28:20 at (-56.823, 103.898). Temperature range 0.61–1.99 °C. Salinity range 33.88–34.74 PSU. Max pressure 1982.8 dbar.",54,oceanographic,2024-07-19 17:28:20,25617,-56.823478333333334,103.89765333333334,144227,postgresql,profile_summary
profile:144226,2024-07-19 17:31:42,"ARGO profile 245 of float 25617 on 2024-07-19 17:31:42 at (-57.960, 99.627).",245,oceanographic,2024-07-19 17:31:42,25617,-57.95955,99.62695,144226,postgresql,profile_summary
profile:144225,2024-07-19 17:34:20,"ARGO profile 12 of float 25617 on 2024-07-19 17:34:20 at (-46.010, 133.749). Temperature range 2.48–10.44 °C. Salinity range 34.32–34.83 PSU. Max pressure 2037.2 dbar.",12,oceanographic,2024-07-19 17:34:20,25617,-46.010335,133.74903,144225,postgresql,profile_summary
profile:144224,2024-07-19 17:38:05,"ARGO profile 38 of float 25617 on 2024-07-19 17:38:05 at (-3.480, 61.649). Temperature range 2.61–27.57 °C. Salinity range 34.77–35.23 PSU. Max pressure 2000.6 dbar.",38,oceanographic,2024-07-19 17:38:05,25617,-3.479753333333333,61.64907016666666,144224,postgresql,profile_summary
profile:144223,2024-07-19 17:49:08,"ARGO profile 246 of float 25617 on 2024-07-19 17:49:08 at (-57.958, 99.628). Temperature range -0.05–2.02 °C. Salinity range 33.98–34.75 PSU. Max pressure 4597.0 dbar.",246,oceanographic,2024-07-19 17:49:08,25617,-57.95837,99.6284,144223,postgresql,profile_summary
profile:144222,2024-07-19 17:49:14,"ARGO profile 42 of float 25617 on 2024-07-19 17:49:14 at (-43.200, 36.745). Temperature range 2.58–11.44 °C. Salinity range 34.32–34.83 PSU. Max pressure 1998.0 dbar.",42,oceanographic,2024-07-19 17:49:14,25617,-43.2005,36.745,144222,postgresql,profile_summary
profile:144221,2024-07-19 17:49:20,"ARGO profile 61 of float 25617 on 2024-07-19 17:49:20 at (-14.059, 99.295). Temperature range 2.62–28.37 °C. Salinity range 33.97–35.11 PSU. Max pressure 1987.4 dbar.",61,oceanographic,2024-07-19 17:49:20,25617,-14.059296666666668,99.29478666666668,144221,postgresql,profile_summary
profile:144220,2024-07-19 18:08:48,"ARGO profile 4 of float 25617 on 2024-07-19 18:08:48 at (-0.670, 64.821). Temperature range 4.24–29.77 °C. Salinity range 34.83–35.30 PSU. Max pressure 1521.6 dbar.",4,oceanographic,2024-07-19 18:08:48,25617,-0.6702,64.8214,144220,postgresql,profile_summary
profile:144219,2024-07-19 18:15:45,"ARGO profile 209 of float 25617 on 2024-07-19 18:15:45 at (-30.955, 97.715). Temperature range 2.40–17.12 °C. Salinity range 34.40–35.76 PSU. Max pressure 2013.2 dbar.",209,oceanographic,2024-07-19 18:15:45,25617,-30.955,97.7153,144219,postgresql,profile_summary
profile:144218,2024-07-19 18:35:59,"ARGO profile 42 of float 25617 on 2024-07-19 18:35:59 at (-42.776, 34.582). Temperature range 2.60–11.62 °C. Salinity range 34.26–34.89 PSU. Max pressure 1998.2 dbar.",42,oceanographic,2024-07-19 18:35:59,25617,-42.7759,34.5817,144218,postgresql,profile_summary
profile:144217,2024-07-19 19:02:44,"ARGO profile 226 of float 25617 on 2024-07-19 19:02:44 at (-4.291, 44.458). Temperature range 3.06–25.83 °C. Salinity range 34.79–35.24 PSU. Max pressure 2001.2 dbar.",226,oceanographic,2024-07-19 19:02:44,25617,-4.2911,44.4577,144217,postgresql,profile_summary
profile:144216,2024-07-19 19:24:08,"ARGO profile 204 of float 25617 on 2024-07-19 19:24:08 at (-40.828, 54.491). Temperature range 2.85–15.13 °C. Salinity range 34.35–35.52 PSU. Max pressure 2013.3 dbar.",204,oceanographic,2024-07-19 19:24:08,25617,-40.82761,54.49074,144216,postgresql,profile_summary
profile:144215,2024-07-19 20:03:03,"ARGO profile 102 of float 25617 on 2024-07-19 20:03:03 at (-42.239, 47.157). Temperature range 2.39–10.16 °C. Salinity range 34.05–34.76 PSU. Max pressure 1997.9 dbar.",102,oceanographic,2024-07-19 20:03:03,25617,-42.2387,47.1571,144215,postgresql,profile_summary
profile:144214,2024-07-19 20:57:15,"ARGO profile 48 of float 25617 on 2024-07-19 20:57:15 at (-27.495, 47.434). Temperature range 2.50–21.57 °C. Salinity range 34.42–35.70 PSU. Max pressure 2019.1 dbar.",48,oceanographic,2024-07-19 20:57:15,25617,-27.49501,47.43396,144214,postgresql,profile_summary
profile:144213,2024-07-19 21:27:02,"ARGO profile 11 of float 25617 on 2024-07-19 21:27:02 at (13.256, 86.952). Temperature range 2.97–29.17 °C. Salinity range 0.25–0.32 PSU. Max pressure 2003.4 dbar.",11,oceanographic,2024-07-19 21:27:02,25617,13.25646,86.95199,144213,postgresql,profile_summary
profile:144212,2024-07-19 22:06:50,"ARGO profile 212 of float 25617 on 2024-07-19 22:06:50 at (-66.010, 107.836). Temperature range -1.88–-1.66 °C. Salinity range 34.43–34.51 PSU. Max pressure 690.5 dbar.",212,oceanographic,2024-07-19 22:06:50,25617,-66.0103646449837,107.83573768564872,144212,postgresql,profile_summary
profile:144211,2024-07-19 22:17:21,"ARGO profile 166 of float 25617 on 2024-07-19 22:17:21 at (-33.715, 49.126). Temperature range 2.68–18.26 °C. Salinity range 34.39–35.71 PSU. Max pressure 1985.8 dbar.",166,oceanographic,2024-07-19 22:17:21,25617,-33.71468517454588,49.125983752417255,144211,postgresql,profile_summary
profile:144210,2024-07-19 22:37:58,"ARGO profile 76 of float 25617 on 2024-07-19 22:37:58 at (-15.036, 90.308). Temperature range 2.49–26.83 °C. Salinity range 34.03–35.36 PSU. Max pressure 1989.1 dbar.",76,oceanographic,2024-07-19 22:37:58,25617,-15.0363,90.3079,144210,postgresql,profile_summary
profile:144707,2024-07-20 00:58:23,"ARGO profile 167 of float 322282 on 2024-07-20 00:58:23 at (-45.273, 92.363). Temperature range 2.34–9.72 °C. Salinity range 34.22–34.74 PSU. Max pressure 2006.3 dbar.",167,oceanographic,2024-07-20 00:58:23,322282,-45.273,92.363,144707,postgresql,profile_summary
profile:144706,2024-07-20 01:25:34,"ARGO profile 468 of float 322282 on 2024-07-20 01:25:34 at (1.625, 44.639). Temperature range 25.46–25.46 °C. Salinity range 0.01–0.01 PSU. Max pressure 0.0 dbar.",468,oceanographic,2024-07-20 01:25:34,322282,1.625,44.639,144706,postgresql,profile_summary
profile:144705,2024-07-20 02:18:20,"ARGO profile 42 of float 322282 on 2024-07-20 02:18:20 at (-67.333, 79.824). Temperature range -1.90–-1.88 °C. Salinity range 34.45–34.45 PSU. Max pressure 401.4 dbar.",42,oceanographic,2024-07-20 02:18:20,322282,-67.33307436539236,79.82376867559447,144705,postgresql,profile_summary
profile:144704,2024-07-20 02:23:37,"ARGO profile 156 of float 322282 on 2024-07-20 02:23:37 at (-41.237, 116.978). Temperature range 2.54–12.25 °C. Salinity range 34.34–34.96 PSU. Max pressure 2013.6 dbar.",156,oceanographic,2024-07-20 02:23:37,322282,-41.23728,116.9781,144704,postgresql,profile_summary
profile:144703,2024-07-20 02:47:30,"ARGO profile 205 of float 322282 on 2024-07-20 02:47:30 at (24.093, 61.750). Temperature range 3.46–29.60 °C. Salinity range 34.87–36.91 PSU. Max pressure 1997.2 dbar.",205,oceanographic,2024-07-20 02:47:30,322282,24.092661666666668,61.750495,144703,postgresql,profile_summary
profile:144702,2024-07-20 02:49:30,"ARGO profile 209 of float 322282 on 2024-07-20 02:49:30 at (12.665, 48.272). Temperature range 3.25–31.00 °C. Salinity range 34.85–36.51 PSU. Max pressure 2003.1 dbar.",209,oceanographic,2024-07-20 02:49:30,322282,12.665473333333331,48.272005,144702,postgresql,profile_summary
profile:144701,2024-07-20 02:50:30,"ARGO profile 205 of float 322282 on 2024-07-20 02:50:30 at (24.225, 59.468). Temperature range 3.06–30.77 °C. Salinity range 34.84–37.30 PSU. Max pressure 2027.5 dbar.",205,oceanographic,2024-07-20 02:50:30,322282,24.224725,59.468178333333334,144701,postgresql,profile_summary
profile:144700,2024-07-20 02:52:30,"ARGO profile 209 of float 322282 on 2024-07-20 02:52:30 at (11.375, 58.457). Temperature range 3.10–26.40 °C. Salinity range 32.58–33.53 PSU. Max pressure 2023.0 dbar.",209,oceanographic,2024-07-20 02:52:30,322282,11.374911666666666,58.45719166666667,144700,postgresql,profile_summary
profile:144699,2024-07-20 03:16:12,"ARGO profile 284 of float 322282 on 2024-07-20 03:16:12 at (-15.597, 74.793). Temperature range 2.39–25.79 °C. Max pressure 2009.8 dbar.",284,oceanographic,2024-07-20 03:16:12,322282,-15.59725,74.79332,144699,postgresql,profile_summary
profile:144698,2024-07-20 03:20:43,"ARGO profile 35 of float 322282 on 2024-07-20 03:20:43 at (-36.130, 96.307). Temperature range 3.06–14.38 °C. Salinity range 34.37–35.35 PSU. Max pressure 1599.7 dbar.",35,oceanographic,2024-07-20 03:20:43,322282,-36.1304,96.3074,144698,postgresql,profile_summary
profile:144697,2024-07-20 04:00:30,"ARGO profile 123 of float 322282 on 2024-07-20 04:00:30 at (-58.448, 53.437). Temperature range -0.50–2.02 °C. Salinity range 33.85–34.77 PSU. Max pressure 2016.7 dbar.",123,oceanographic,2024-07-20 04:00:30,322282,-58.44780166666666,53.436636666666665,144697,postgresql,profile_summary
profile:144696,2024-07-20 04:01:38,"ARGO profile 271 of float 322282 on 2024-07-20 04:01:38 at (-9.835, 91.418). Temperature range 2.72–28.84 °C. Salinity range 33.81–34.92 PSU. Max pressure 1979.5 dbar.",271,oceanographic,2024-07-20 04:01:38,322282,-9.8355,91.4177,144696,postgresql,profile_summary
profile:144695,2024-07-20 04:33:33,"ARGO profile 94 of float 322282 on 2024-07-20 04:33:33 at (2.086, 88.056). Temperature range 2.93–30.12 °C. Salinity range 34.11–35.31 PSU. Max pressure 1971.9 dbar.",94,oceanographic,2024-07-20 04:33:33,322282,2.0863,88.0556,144695,postgresql,profile_summary
profile:144694,2024-07-20 04:47:49,"ARGO profile 126 of float 322282 on 2024-07-20 04:47:49 at (-64.326, 46.524). Temperature range -1.60–1.65 °C. Salinity range 34.13–34.72 PSU. Max pressure 1997.5 dbar.",126,oceanographic,2024-07-20 04:47:49,322282,-64.3256234356773,46.52418448696714,144694,postgresql,profile_summary
profile:144693,2024-07-20 05:33:00,"ARGO profile 277 of float 322282 on 2024-07-20 05:33:00 at (-63.762, 58.902). Temperature range -1.71–1.88 °C. Salinity range 28.03–28.46 PSU. Max pressure 2006.7 dbar.",277,oceanographic,2024-07-20 05:33:00,322282,-63.762146671068166,58.90248936219222,144693,postgresql,profile_summary
profile:144692,2024-07-20 05:55:33,"ARGO profile 44 of float 322282 on 2024-07-20 05:55:33 at (-3.549, 48.680). Temperature range 2.82–24.90 °C. Salinity range 34.75–35.19 PSU. Max pressure 2011.8 dbar.",44,oceanographic,2024-07-20 05:55:33,322282,-3.54867,48.67957,144692,postgresql,profile_summary
profile:144691,2024-07-20 06:45:08,"ARGO profile 63 of float 322282 on 2024-07-20 06:45:08 at (-30.471, 33.874). Temperature range 2.74–21.89 °C. Salinity range 34.48–35.64 PSU. Max pressure 1962.9 dbar.",63,oceanographic,2024-07-20 06:45:08,322282,-30.47084166666667,33.874230499999996,144691,postgresql,profile_summary
profile:144690,2024-07-20 06:54:50,"ARGO profile 163 of float 322282 on 2024-07-20 06:54:50 at (-50.279, 131.563). Temperature range 2.29–9.76 °C. Salinity range 34.02–34.71 PSU. Max pressure 1971.3 dbar.",163,oceanographic,2024-07-20 06:54:50,322282,-50.27913897033552,131.5634382664964,144690,postgresql,profile_summary
profile:144689,2024-07-20 06:57:00,"ARGO profile 63 of float 322282 on 2024-07-20 06:57:00 at (-10.839, 48.350). Temperature range 1.40–26.60 °C. Salinity range 34.54–35.20 PSU. Max pressure 3985.3 dbar.",63,oceanographic,2024-07-20 06:57:00,322282,-10.838803333333331,48.34959,144689,postgresql,profile_summary
profile:144688,2024-07-20 07:04:02,"ARGO profile 122 of float 322282 on 2024-07-20 07:04:02 at (-28.104, 48.544). Temperature range 2.58–21.64 °C. Salinity range 34.44–35.74 PSU. Max pressure 2001.5 dbar.",122,oceanographic,2024-07-20 07:04:02,322282,-28.1038,48.544,144688,postgresql,profile_summary
profile:144687,2024-07-20 07:29:00,"ARGO profile 274 of float 322282 on 2024-07-20 07:29:00 at (-46.017, 144.485). Temperature range 2.33–11.50 °C. Salinity range 34.38–35.08 PSU. Max pressure 2003.2 dbar.",274,oceanographic,2024-07-20 07:29:00,322282,-46.017363333333336,144.48491,144687,postgresql,profile_summary
profile:144686,2024-07-20 07:38:00,"ARGO profile 65 of float 322282 on 2024-07-20 07:38:00 at (-9.807, 42.484). Temperature range 2.75–26.39 °C. Salinity range 34.48–35.27 PSU. Max pressure 1969.5 dbar.",65,oceanographic,2024-07-20 07:38:00,322282,-9.806570053100586,42.4835205078125,144686,postgresql,profile_summary
profile:144685,2024-07-20 07:49:21,"ARGO profile 269 of float 322282 on 2024-07-20 07:49:21 at (-52.902, 88.176). Temperature range 1.40–2.34 °C. Salinity range 33.89–34.76 PSU. Max pressure 1899.6 dbar.",269,oceanographic,2024-07-20 07:49:21,322282,-52.9018,88.1757,144685,postgresql,profile_summary
profile:144684,2024-07-20 08:32:00,"ARGO profile 285 of float 322282 on 2024-07-20 08:32:00 at (-40.361, 116.839). Temperature range 2.58–13.15 °C. Salinity range 34.38–35.18 PSU. Max pressure 1996.1 dbar.",285,oceanographic,2024-07-20 08:32:00,322282,-40.361,116.839,144684,postgresql,profile_summary
profile:144683,2024-07-20 09:03:14,"ARGO profile 25 of float 322282 on 2024-07-20 09:03:14 at (-3.871, 70.189). Temperature range 2.74–29.62 °C. Salinity range 34.76–35.28 PSU. Max pressure 2003.4 dbar.",25,oceanographic,2024-07-20 09:03:14,322282,-3.87132,70.18887,144683,postgresql,profile_summary
profile:144682,2024-07-20 09:17:39,"ARGO profile 4 of float 322282 on 2024-07-20 09:17:39 at (0.390, 67.350). Temperature range 4.34–30.41 °C. Salinity range 34.84–35.31 PSU. Max pressure 1521.0 dbar.",4,oceanographic,2024-07-20 09:17:39,322282,0.39,67.3504,144682,postgresql,profile_summary
profile:144681,2024-07-20 10:23:56,"ARGO profile 97 of float 322282 on 2024-07-20 10:23:56 at (-56.168, 106.450). Temperature range 1.22–2.44 °C. Salinity range 33.88–34.75 PSU. Max pressure 1989.0 dbar.",97,oceanographic,2024-07-20 10:23:56,322282,-56.16788496664507,106.44968997424944,144681,postgresql,profile_summary
profile:144680,2024-07-20 10:27:30,"ARGO profile 206 of float 322282 on 2024-07-20 10:27:30 at (-53.500, 52.744). Temperature range 1.12–2.21 °C. Salinity range 41.61–41.61 PSU. Max pressure 2031.9 dbar.",206,oceanographic,2024-07-20 10:27:30,322282,-53.500213333333335,52.74368166666667,144680,postgresql,profile_summary
profile:144679,2024-07-20 10:55:14,"ARGO profile 122 of float 322282 on 2024-07-20 10:55:14 at (-26.669, 65.121). Temperature range 2.31–21.23 °C. Salinity range 34.42–35.71 PSU. Max pressure 2007.2 dbar.",122,oceanographic,2024-07-20 10:55:14,322282,-26.6693,65.1213,144679,postgresql,profile_summary
profile:144678,2024-07-20 12:04:18,"ARGO profile 228 of float 322282 on 2024-07-20 12:04:18 at (-40.633, 57.631). Temperature range 2.93–14.86 °C. Salinity range 34.44–35.56 PSU. Max pressure 1899.7 dbar.",228,oceanographic,2024-07-20 12:04:18,322282,-40.633,57.6308,144678,postgresql,profile_summary
profile:144677,2024-07-20 12:35:43,"ARGO profile 6 of float 322282 on 2024-07-20 12:35:43 at (-14.617, 63.958). Temperature range 2.31–26.46 °C. Salinity range 34.38–35.69 PSU. Max pressure 1977.8 dbar.",6,oceanographic,2024-07-20 12:35:43,322282,-14.6172,63.9577,144677,postgresql,profile_summary
profile:144676,2024-07-20 12:36:00,"ARGO profile 64 of float 322282 on 2024-07-20 12:36:00 at (-1.184, 52.043). Temperature range 2.85–26.28 °C. Salinity range 34.78–35.23 PSU. Max pressure 1965.4 dbar.",64,oceanographic,2024-07-20 12:36:00,322282,-1.184399962425232,52.04336929321289,144676,postgresql,profile_summary
profile:144675,2024-07-20 12:46:29,"ARGO profile 161 of float 322282 on 2024-07-20 12:46:29 at (-32.385, 102.715). Temperature range 2.54–16.23 °C. Salinity range 28.28–29.35 PSU. Max pressure 1948.9 dbar.",161,oceanographic,2024-07-20 12:46:29,322282,-32.3852,102.7145,144675,postgresql,profile_summary
profile:144674,2024-07-20 12:59:01,"ARGO profile 166 of float 322282 on 2024-07-20 12:59:01 at (-37.407, 63.813). Temperature range 2.63–14.28 °C. Salinity range 34.40–35.47 PSU. Max pressure 1948.0 dbar.",166,oceanographic,2024-07-20 12:59:01,322282,-37.4069,63.8132,144674,postgresql,profile_summary
profile:144673,2024-07-20 13:15:04,"ARGO profile 68 of float 322282 on 2024-07-20 13:15:04 at (-11.171, 44.430). Temperature range 2.92–26.94 °C. Salinity range 34.71–35.32 PSU. Max pressure 1906.5 dbar.",68,oceanographic,2024-07-20 13:15:04,322282,-11.171148,44.430103833333334,144673,postgresql,profile_summary
profile:144672,2024-07-20 13:15:58,"ARGO profile 128 of float 322282 on 2024-07-20 13:15:58 at (-47.100, 21.801). Temperature range 2.32–5.96 °C. Salinity range 33.80–34.77 PSU. Max pressure 1998.2 dbar.",128,oceanographic,2024-07-20 13:15:58,322282,-47.1,21.801,144672,postgresql,profile_summary
profile:144671,2024-07-20 13:21:00,"ARGO profile 42 of float 322282 on 2024-07-20 13:21:00 at (16.404, 68.720). Temperature range 3.15–28.39 °C. Salinity range 34.84–36.68 PSU. Max pressure 1971.4 dbar.",42,oceanographic,2024-07-20 13:21:00,322282,16.403855,68.72037666666667,144671,postgresql,profile_summary
profile:144670,2024-07-20 13:43:30,"ARGO profile 52 of float 322282 on 2024-07-20 13:43:30 at (-51.895, 117.822). Temperature range 1.49–3.67 °C. Salinity range 33.81–34.76 PSU. Max pressure 2032.1 dbar.",52,oceanographic,2024-07-20 13:43:30,322282,-51.894688333333335,117.82195,144670,postgresql,profile_summary
profile:144669,2024-07-20 13:52:30,"ARGO profile 52 of float 322282 on 2024-07-20 13:52:30 at (-39.209, 83.993). Temperature range 2.50–12.43 °C. Salinity range 34.33–35.09 PSU. Max pressure 2017.1 dbar.",52,oceanographic,2024-07-20 13:52:30,322282,-39.20914333333333,83.993105,144669,postgresql,profile_summary
profile:144668,2024-07-20 13:58:37,"ARGO profile 78 of float 322282 on 2024-07-20 13:58:37 at (-44.533, 31.945). Temperature range 2.72–11.19 °C. Salinity range 34.23–34.89 PSU. Max pressure 1599.6 dbar.",78,oceanographic,2024-07-20 13:58:37,322282,-44.533,31.945,144668,postgresql,profile_summary
profile:144667,2024-07-20 14:02:33,"ARGO profile 18 of float 322282 on 2024-07-20 14:02:33 at (9.717, 67.617). Temperature range 2.88–29.08 °C. Salinity range 34.81–36.43 PSU. Max pressure 2032.8 dbar.",18,oceanographic,2024-07-20 14:02:33,322282,9.716666666666669,67.61666666666666,144667,postgresql,profile_summary
profile:144666,2024-07-20 14:03:49,"ARGO profile 18 of float 322282 on 2024-07-20 14:03:49 at (10.283, 68.333). Temperature range 3.00–28.97 °C. Salinity range 34.81–36.37 PSU. Max pressure 2009.1 dbar.",18,oceanographic,2024-07-20 14:03:49,322282,10.283333333333331,68.33333333333333,144666,postgresql,profile_summary
profile:144665,2024-07-20 14:07:28,"ARGO profile 18 of float 322282 on 2024-07-20 14:07:28 at (-0.700, 84.550). Temperature range 2.93–31.04 °C. Salinity range 34.07–35.30 PSU. Max pressure 1969.3 dbar.",18,oceanographic,2024-07-20 14:07:28,322282,-0.7,84.55,144665,postgresql,profile_summary
profile:144664,2024-07-20 14:12:25,"ARGO profile 18 of float 322282 on 2024-07-20 14:12:25 at (-4.083, 66.333). Temperature range 2.73–28.86 °C. Salinity range 34.77–35.22 PSU. Max pressure 2010.4 dbar.",18,oceanographic,2024-07-20 14:12:25,322282,-4.083333333333333,66.33333333333333,144664,postgresql,profile_summary
profile:144663,2024-07-20 14:31:48,"ARGO profile 143 of float 322282 on 2024-07-20 14:31:48 at (-27.680, 66.883). Temperature range 2.33–20.44 °C. Salinity range 34.41–35.72 PSU. Max pressure 1998.4 dbar.",143,oceanographic,2024-07-20 14:31:48,322282,-27.68,66.883,144663,postgresql,profile_summary
profile:144662,2024-07-20 15:13:59,"ARGO profile 61 of float 322282 on 2024-07-20 15:13:59 at (-49.499, 71.371). Temperature range 2.01–2.65 °C. Salinity range 33.87–34.41 PSU. Max pressure 632.5 dbar.",61,oceanographic,2024-07-20 15:13:59,322282,-49.499099333333334,71.37079,144662,postgresql,profile_summary
profile:144661,2024-07-20 15:52:20,"ARGO profile 71 of float 322282 on 2024-07-20 15:52:20 at (-9.862, 54.682). Temperature range 2.49–26.86 °C. Salinity range 34.14–35.11 PSU. Max pressure 2012.9 dbar.",71,oceanographic,2024-07-20 15:52:20,322282,-9.862415,54.681758333333335,144661,postgresql,profile_summary
profile:144660,2024-07-20 16:26:42,"ARGO profile 146 of float 322282 on 2024-07-20 16:26:42 at (-38.247, 109.214). Temperature range 2.56–14.91 °C. Salinity range 34.36–35.53 PSU. Max pressure 1999.4 dbar.",146,oceanographic,2024-07-20 16:26:42,322282,-38.2471,109.2143,144660,postgresql,profile_summary
profile:144659,2024-07-20 16:42:00,"ARGO profile 44 of float 322282 on 2024-07-20 16:42:00 at (1.186, 61.320). Temperature range 2.70–28.62 °C. Salinity range 34.78–35.33 PSU. Max pressure 2009.1 dbar.",44,oceanographic,2024-07-20 16:42:00,322282,1.18646,61.31979,144659,postgresql,profile_summary
profile:144658,2024-07-20 18:03:44,"ARGO profile 212 of float 322282 on 2024-07-20 18:03:44 at (-28.987, 74.635). Temperature range 2.33–18.22 °C. Salinity range 34.41–35.73 PSU. Max pressure 2001.8 dbar.",212,oceanographic,2024-07-20 18:03:44,322282,-28.98696,74.63474,144658,postgresql,profile_summary
profile:144657,2024-07-20 18:04:20,"ARGO profile 34 of float 322282 on 2024-07-20 18:04:20 at (-12.813, 82.525). Temperature range 2.57–27.57 °C. Salinity range 34.05–35.34 PSU. Max pressure 2028.7 dbar.",34,oceanographic,2024-07-20 18:04:20,322282,-12.812648333333334,82.52517666666667,144657,postgresql,profile_summary
profile:144656,2024-07-20 18:56:54,"ARGO profile 86 of float 322282 on 2024-07-20 18:56:54 at (-38.812, 60.146). Temperature range 2.77–14.83 °C. Salinity range 34.35–35.50 PSU. Max pressure 1996.0 dbar.",86,oceanographic,2024-07-20 18:56:54,322282,-38.8116,60.1462,144656,postgresql,profile_summary
profile:144655,2024-07-20 19:31:48,"ARGO profile 212 of float 322282 on 2024-07-20 19:31:48 at (-31.287, 44.227). Temperature range 2.69–22.18 °C. Salinity range 34.46–35.72 PSU. Max pressure 2003.2 dbar.",212,oceanographic,2024-07-20 19:31:48,322282,-31.2868,44.22657,144655,postgresql,profile_summary
profile:144654,2024-07-20 19:39:00,"ARGO profile 23 of float 322282 on 2024-07-20 19:39:00 at (-48.402, 53.785). Temperature range 1.85–4.52 °C. Salinity range 33.76–34.78 PSU. Max pressure 1971.9 dbar.",23,oceanographic,2024-07-20 19:39:00,322282,-48.401536666666665,53.78453666666667,144654,postgresql,profile_summary
profile:144653,2024-07-20 19:44:20,"ARGO profile 23 of float 322282 on 2024-07-20 19:44:20 at (-52.411, 62.906). Temperature range 1.54–2.44 °C. Salinity range 33.87–34.75 PSU. Max pressure 2031.8 dbar.",23,oceanographic,2024-07-20 19:44:20,322282,-52.41099166666667,62.906095,144653,postgresql,profile_summary
